"Reggane",32.70
"Naha",18.06
"Toronto",-11.53
"Oslo",6.55
"İzmir",19.87
"Kyoto",29.16
"Karachi",17.95
"Lhasa",2.90
"Xi'an",7.87
"Ahvaz",26.02
"Skopje",21.04
"Dakar",22.68
"Kinshasa",21.80
"Lviv",13.30
"Accra",14.59
"Tokyo",20.97
"SantoDomingo",41.02
"Minsk",2.04
"Minsk",11.69
"Sokoto",17.05
"Lusaka",16.08
"Lodwar",22.82
"Ottawa",8.85
"Charlotte",37.18
"Denpasar",23.14
"Nouakchott",30.91
"Rostov-on-Don",0.72
"Tunis",10.05
"Tripoli",23.06
"CaboSanLucas",33.33
"Sarajevo",6.40
"SanDiego",25.66
"ElPaso",12.41
"Bilbao",22.19
"PalmSprings",23.82
"Lusaka",15.22
"Dublin",6.81
"Kingston",25.29
"Vancouver",0.80
"Winnipeg",-6.54
"Honolulu",30.29
"St.John's",-7.22
"SantoDomingo",26.46
"Petropavlovsk-Kamchatsky",-0.36
"SanAntonio",16.79
"Tirana",19.89
"St.Louis",5.63
"Bangui",49.00
"Tauranga",10.52
"Sapporo",9.93
"Fresno",18.10
"KuwaitCity",28.09
"Riyadh",20.16
"Novosibirsk",1.90
"Ashgabat",32.46
"Makurdi",32.45
"Belgrade",7.72
"Toamasina",44.28
"Oslo",6.00
"Bujumbura",2.08
"Ghanzi",18.64
"Douala",15.99
"Timbuktu",41.36
"Zürich",6.66
"Accra",23.73
"Halifax",21.04
"Belgrade",12.14
"Tucson",13.84
"Algiers",9.64
"Tokyo",10.52
"Medan",12.93
"Sofia",0.89
"Brussels",6.96
"Tamale",34.96
"Vilnius",7.60
"Lhasa",21.86
"Benghazi",17.73
"WashingtonDC",23.12
"Paris",28.92
"Palembang",51.02
"Mango",18.32
"Bamako",21.70
"Malabo",22.08
"Batumi",15.96
"Oranjestad",31.77
"Whitehorse",-10.40
"Milwaukee",-14.05
"Palermo",29.85
"Zürich",-1.36
"Havana",16.19
"Baghdad",15.89
"ElPaso",21.57
"Canberra",19.59
"Dodoma",7.08
"Jacksonville",13.19
"Lahore",27.16
"Mandalay",27.74
"Kinshasa",31.62
"Yaoundé",15.71
"Ndola",22.45
"Sofia",17.11
"Bosaso",28.51
"Bangkok",53.22
"Wau",33.86
"GuatemalaCity",15.34
"Gabès",34.11
"Lyon",-0.92
"Milan",28.38
"Entebbe",14.16
"Montreal",-0.37
"SanAntonio",24.30
"Brisbane",22.86
"Garissa",21.91
"Sana'a",23.41
"Dampier",21.06
"Ankara",9.42
"Lusaka",18.09
"Kyiv",-1.30
"Guadalajara",17.31
"HatYai",18.63
"Dodoma",13.87
"Saskatoon",-2.77
"Thessaloniki",9.93
"Pyongyang",23.70
"Sacramento",14.62
"Houston",33.89
"LuxembourgCity",6.81
"Kyoto",28.48
"Busan",24.27
"Mandalay",34.82
"Ottawa",6.36
"KansasCity",35.82
"Jos",18.84
"Blantyre",21.89
"Riyadh",20.66
"Vientiane",24.64
"Vladivostok",2.56
"Austin",15.42
"HoChiMinhCity",23.62
"KualaLumpur",21.35
"Gabès",29.55
"Stockholm",-5.69
"Frankfurt",-4.25
"Lomé",31.16
"Petropavlovsk-Kamchatsky",-20.46
"BelizeCity",19.48
"Entebbe",23.94
"Guangzhou",24.17
"ElPaso",15.35
"Napier",14.93
"SanJose",23.69
"İzmir",10.80
"St.John's",9.98
"Minneapolis",10.63
"Gagnoa",55.13
"Vancouver",15.64
"Surabaya",19.78
"Kyiv",4.72
"Chongqing",19.80
"Oranjestad",32.16
"Chișinău",24.22
"NewYorkCity",10.05
"Sokoto",28.63
"Jakarta",32.36
"Pyongyang",0.92
"Parakou",38.46
"Busan",25.26
"Veracruz",18.83
"Denpasar",19.09
"Hiroshima",10.77
"Tirana",16.64
"Blantyre",20.74
"Sarajevo",15.22
"Wrocław",3.30
"Tamale",50.33
"Villahermosa",36.43
"Yakutsk",-1.58
"SanJosé",32.70
"Mahajanga",20.93
"Mombasa",27.41
"Beirut",22.86
"SaltLakeCity",-5.49
"Sydney",14.80
"KualaLumpur",25.62
"Arkhangelsk",-9.69
"Aden",21.63
"Algiers",26.91
"Nuuk",-12.45
"Ngaoundéré",17.19
"Kabul",21.10
"Fairbanks",-0.51
"Douala",25.86
"Khartoum",40.80
"Canberra",16.36
"Mek'ele",7.83
"Barcelona",31.02
"Tamale",26.51
"Tripoli",10.15
"Lomé",35.66
"Suwałki",17.24
"Kingston",16.57
"Karachi",25.45
"Denpasar",9.11
"Whitehorse",1.86
"Dushanbe",29.77
"Johannesburg",23.04
"Dubai",20.18
"Honiara",31.01
"Damascus",31.50
"Niamey",22.39
"Pointe-Noire",5.88
"HongKong",28.71
"Palermo",23.43
"Changsha",10.60
"Mek'ele",-5.94
"WashingtonDC",16.04
"Alexandra",10.96
"Malé",3.71
"Vientiane",29.81
"NakhonRatchasima",5.58
"Milwaukee",0.81
"Aden",28.12
"DaLat",26.47
"Canberra",25.38
"VirginiaBeach",5.00
"Juba",46.84
"Maputo",16.64
"Irkutsk",5.90
"Mandalay",27.71
"Bosaso",24.85
"Dolisie",32.89
"Napoli",21.55
"SanFrancisco",12.67
"Dublin",7.25
"LakeHavasuCity",19.94
"Sochi",27.14
"ZanzibarCity",17.27
"Toliara",29.49
"Chișinău",19.92
"Mek'ele",25.01
"Milwaukee",22.95
"Vladivostok",5.79
"Sokoto",15.38
"Ghanzi",25.17
"Whitehorse",-9.23
"Rangpur",31.59
"Istanbul",2.23
"Tashkent",6.69
"Yangon",51.40
"Mahajanga",39.74
"Honiara",44.01
"Erbil",-0.34
"Split",-1.74
"Abha",29.95
"Canberra",22.00
"Stockholm",7.94
"Odienné",25.13
"Winnipeg",8.60
"Ulaanbaatar",14.29
"Seoul",7.78
"SanSalvador",33.71
"Brisbane",24.38
"Frankfurt",11.32
"Palembang",25.34
"Batumi",34.57
"Omaha",12.65
"SantoDomingo",3.30
"Busan",-0.97
"AddisAbaba",5.61
"İzmir",32.15
"Perth",18.41
"Belgrade",7.99
"Odienné",22.86
"HatYai",33.57
"Tallinn",4.75
"Erzurum",-0.37
"Louisville",12.76
"Lodwar",30.22
"Bishkek",-5.79
"SanFrancisco",27.32
"Hanoi",41.28
"Cairo",4.56
"Bergen",-3.27
"Rostov-on-Don",15.80
"Antananarivo",9.14
"Lusaka",23.25
"Bissau",25.04
"Skopje",9.76
"Durban",24.90
"Guadalajara",21.03
"Denpasar",26.53
"LaCeiba",39.25
"Mexicali",29.80
"Taipei",22.94
"Batumi",38.34
"Madrid",9.07
"SanAntonio",22.75
"Belgrade",20.28
"Ashgabat",36.20
"Kolkata",30.52
"Garoua",11.57
"Douala",39.58
"Amsterdam",4.76
"Lubumbashi",-4.86
"Banjul",22.78
"İzmir",12.87
"Napier",0.77
"Algiers",0.60
"Pyongyang",18.38
"NewYorkCity",28.33
"LakeTekapo",-16.97
"Entebbe",15.93
"Edmonton",3.65
"Kano",33.45
"Baghdad",16.95
"Miami",27.18
"Ségou",22.39
"Kolkata",23.82
"Amsterdam",3.08
"Anadyr",-1.92
"Nassau",27.55
"Durban",25.82
"Pretoria",28.75
"Karonga",18.67
"Mumbai",13.90
"Gaborone",8.10
"Kolkata",24.43
"PalmerstonNorth",11.99
"Frankfurt",-13.20
"Riga",-6.40
"SanJosé",38.45
"Lhasa",9.66
"Ifrane",7.87
"Nouadhibou",16.76
"Kunming",26.25
"Juba",13.31
"Denver",0.84
"Memphis",24.99
"Kankan",26.37
"LuxembourgCity",20.12
"Bratislava",-3.35
"WashingtonDC",6.32
"HoChiMinhCity",39.18
"Baku",15.15
"Fianarantsoa",24.81
"Kyiv",3.35
"Bissau",45.11
"Conakry",29.69
"Pretoria",11.19
"Villahermosa",36.42
"Honolulu",28.99
"LakeTekapo",8.92
"LasPalmasdeGranCanaria",24.13
"Tallinn",12.33
"OklahomaCity",18.64
"Ljubljana",9.04
"Kyoto",24.55
"Sarajevo",27.44
"Medan",35.56
"Changsha",17.95
"Boise",-1.61
"GeorgeTown",46.21
"LaPaz",40.70
"SaintPetersburg",-0.02
"Bosaso",33.31
"Frankfurt",4.96
"Phoenix",24.33
"Memphis",28.64
"Saskatoon",11.52
"Tallinn",22.78
"Timbuktu",39.01
"Dublin",-9.60
"Canberra",27.13
"Moscow",-17.03
"Boise",-12.54
"Ljubljana",27.76
"Toronto",-1.98
"Bujumbura",42.66
"GeorgeTown",24.80
"Murmansk",1.45
"Hargeisa",10.93
"Murmansk",2.71
"Ürümqi",13.81
"Rostov-on-Don",11.43
"Ashgabat",10.91
"Shanghai",-0.11
"SanJuan",30.57
"Dili",46.44
"Barcelona",15.60
"Cairo",38.16
"Stockholm",11.47
"Bosaso",18.41
"Wau",38.27
"LasPalmasdeGranCanaria",9.08
"Dili",21.78
"Karachi",37.80
"DaresSalaam",33.59
"Reykjavík",6.05
"Cairo",27.02
"Almaty",9.61
"Sana'a",26.06
"Sochi",17.76
"Perth",32.85
"Almaty",19.83
"Cotonou",29.39
"Valletta",21.69
"Kathmandu",-14.99
"Ndola",11.42
"Dunedin",23.38
"Antsiranana",31.11
"Petropavlovsk-Kamchatsky",8.10
"Rangpur",33.32
"Christchurch",16.14
"Juba",20.10
"Fukuoka",28.82
"Entebbe",25.99
"Monaco",7.55
"Lisbon",13.12
"BelizeCity",29.14
"Yinchuan",21.33
"Moscow",23.10
"Monaco",18.71
"SanSalvador",-3.01
"Milwaukee",17.66
"Sacramento",13.65
"Split",8.90
"Hamilton",10.48
"Muscat",22.37
"Ahvaz",28.86
"Seoul",11.67
"Wichita",9.13
"Parakou",33.21
"Minneapolis",11.38
"Philadelphia",8.56
"Madrid",16.11
"Launceston",22.74
"Harare",11.60
"Vilnius",-8.03
"Seoul",23.69
"Shanghai",17.77
"Yaoundé",23.94
"SanJuan",21.29
"Astana",9.01
"Changsha",9.91
"Portland{OR}",21.09
"SanJose",25.13
"Minneapolis",10.87
"Adelaide",3.22
"Indianapolis",19.66
"Palembang",42.70
"Mombasa",18.30
"KualaLumpur",14.33
"Wau",36.12
"Bissau",48.19
"Lodwar",16.42
"Muscat",34.63
"Praia",8.79
"Milwaukee",4.89
"DaLat",19.48
"Antananarivo",19.23
"Novosibirsk",8.84
"Johannesburg",22.86
"Sacramento",17.98
"Fresno",1.49
"AddisAbaba",18.78
"Sana'a",2.91
"AddisAbaba",28.55
"SanFrancisco",31.06
"Banjul",17.02
"Bloemfontein",16.69
"Miami",34.51
"Harbin",-13.95
"Belgrade",12.26
"Tallinn",10.67
"Atlanta",25.11
"Nairobi",18.10
"Nouadhibou",38.57
"PortMoresby",14.60
"Rabat",28.42
"Jerusalem",7.03
"Bilbao",0.20
"Cracow",13.44
"Almaty",11.16
"Sapporo",9.74
"Nicosia",15.21
"Niamey",24.78
"Abha",8.09
"Upington",24.95
"Yerevan",20.38
"Christchurch",6.37
"Istanbul",14.63
"Ndola",19.83
"ChiangMai",33.06
"SanAntonio",12.79
"Budapest",10.23
"Almaty",26.08
"GeorgeTown",27.78
"Beirut",19.72
"Sacramento",16.64
"Mahajanga",23.82
"Fianarantsoa",31.68
"Chongqing",22.19
"ElPaso",29.63
"Lodwar",30.17
"Valletta",16.96
"Sofia",6.21
"Damascus",28.04
"Palembang",7.87
"Damascus",8.63
"Marseille",20.17
"Warsaw",19.41
"Fianarantsoa",22.71
"Parakou",24.59
"Nicosia",15.04
"Milan",13.05
"Jerusalem",9.65
"Ankara",3.60
"Hargeisa",11.69
"Indianapolis",9.85
"Assab",27.56
"Adelaide",33.14
"Valencia",21.13
"Bamako",22.45
"Damascus",20.79
"St.Louis",22.97
"Athens",10.10
"PortMoresby",37.84
"Budapest",10.39
"Jerusalem",23.13
"Denver",9.33
"Canberra",22.33
"Riga",-6.28
"DaNang",2.17
"Sofia",14.64
"Ouarzazate",-0.91
"Tromsø",22.34
"KuwaitCity",33.99
"LaPaz",16.87
"Miami",15.77
"Birao",27.13
"Tijuana",29.26
"Skopje",25.28
"CityofSanMarino",8.60
"Gabès",13.42
"Berlin",4.59
"Winnipeg",18.60
"Beirut",16.57
"Tegucigalpa",36.68
"Mandalay",23.42
"Conakry",19.93
"Makurdi",26.39
"GjoaHaven",-5.04
"Toamasina",18.97
"SanJose",14.85
"Durban",23.86
"Ouagadougou",35.42
"Hobart",-5.14
"Fianarantsoa",-4.20
"Zagreb",7.34
"Nuuk",13.79
"Stockholm",0.17
"Halifax",23.37
"Honolulu",22.16
"Alexandra",6.82
"CapeTown",27.28
"PortVila",16.49
"Muscat",18.59
"Cracow",-0.71
"Odienné",36.90
"Zürich",-1.04
"Tampa",9.79
"NakhonRatchasima",6.80
"Guangzhou",25.12
"St.John's",0.74
"Sarajevo",18.59
"Montreal",2.20
"Marseille",17.71
"GeorgeTown",28.56
"Iqaluit",-18.36
"Lusaka",28.97
"Bergen",9.30
"Jerusalem",17.75
"Nouadhibou",24.04
"LasVegas",21.95
"Dhaka",32.67
"ElPaso",42.92
"Reykjavík",10.44
"Abidjan",18.52
"Karonga",13.75
"Willemstad",24.85
"St.John's",9.73
"Boise",12.32
"Sapporo",18.29
"Anadyr",-27.15
"Rabat",13.73
"GjoaHaven",-17.00
"Almaty",12.45
"DaNang",32.34
"Karonga",21.28
"Louisville",7.18
"NewDelhi",21.71
"Tamale",28.56
"Gaborone",34.92
"Houston",5.28
"Bamako",26.80
"Mek'ele",18.32
"Pontianak",19.27
"Milan",17.09
"Indianapolis",22.44
"Saint-Pierre",41.63
"Hamburg",12.58
"ZanzibarCity",30.71
"Birao",27.38
"Changsha",16.88
"Bloemfontein",31.07
"DaNang",36.72
"Minsk",11.37
"LosAngeles",26.75
"Johannesburg",6.79
"Boston",5.17
"Dili",39.89
"Gangtok",21.30
"Luanda",21.36
"Ifrane",14.81
"LakeHavasuCity",25.55
"Bamako",29.02
"Irkutsk",-6.45
"Istanbul",22.49
"SantoDomingo",17.17
"Sokoto",54.12
"Madrid",11.54
"Oulu",-4.87
"Tauranga",15.87
"Juba",22.08
"MexicoCity",26.15
"Sarajevo",18.29
"Bangui",38.50
"Dodoma",21.27
"Tirana",6.10
"KansasCity",-1.13
"Istanbul",11.49
"Edinburgh",20.52
"Barcelona",12.47
"Manila",32.83
"Belgrade",17.58
"Douala",8.33
"Ndola",14.45
"Ngaoundéré",32.21
"Hiroshima",23.82
"DaLat",25.71
"Gagnoa",21.18
"WashingtonDC",17.78
"Cracow",16.00
"Ghanzi",8.16
"Phoenix",27.77
"Accra",15.93
"GeorgeTown",29.10
"NewYorkCity",12.47
"Sofia",11.06
"Yinchuan",-4.45
"Kampala",-0.80
"Kampala",36.57
"Douala",33.35
"KansasCity",20.77
"Iqaluit",-3.26
"Xi'an",6.06
"Pittsburgh",12.20
"Berlin",4.36
"FloresPetén",32.66
"Bangui",31.97
"Harbin",-1.45
"FloresPetén",50.94
"GjoaHaven",-18.26
"Riga",10.07
"Kabul",3.09
"Ottawa",13.32
"Ifrane",8.71
"Warsaw",14.92
"Lagos",19.75
"Abidjan",22.26
"Dunedin",27.91
"Hobart",18.81
"Mandalay",22.17
"Bamako",37.76
"Helsinki",2.67
"Ouahigouya",32.45
"PanamaCity",21.54
"TelAviv",10.93
"Montreal",12.64
"Seattle",-0.82
"Budapest",12.10
"Rangpur",25.11
"Chișinău",11.09
"Napier",-1.04
"Assab",11.44
"Prague",6.91
"Ndola",19.23
"Toluca",-1.84
"PortVila",19.15
"Calgary",8.50
"Sofia",30.08
"TelAviv",11.64
"Lviv",-7.77
"Riyadh",26.75
"Algiers",22.07
"Medan",7.03
"Napoli",8.52
"Villahermosa",35.56
"SaintPetersburg",11.24
"Maun",3.71
"Kampala",36.79
"Hamburg",2.38
"Benghazi",7.92
"Bridgetown",26.49
"Tromsø",-5.07
"Prague",29.45
"Yaoundé",34.12
"Lhasa",20.44
"Albuquerque",8.55
"Rabat",33.98
"Upington",17.18
"Palermo",11.35
"Dili",20.83
"Villahermosa",36.71
"Mandalay",28.28
"Harare",31.08
"PortSudan",10.20
"DaLat",-3.90
"Ashgabat",11.30
"AndorralaVella",16.16
"Columbus",32.08
"Chihuahua",28.23
"St.John's",9.26
"Banjul",45.10
"Anchorage",0.85
"CityofSanMarino",17.03
"Chongqing",28.82
"GeorgeTown",28.61
"Lyon",-15.58
"Odienné",3.59
"Almaty",4.49
"Rome",16.15
"Vancouver",-5.14
"Vienna",23.08
"Dhaka",33.54
"Portland{OR}",21.09
"Jerusalem",35.31
"Yerevan",-3.15
"Ouagadougou",11.04
"Monaco",7.77
"Bergen",23.60
"SaltLakeCity",20.43
"Bridgetown",34.49
"PalmSprings",38.18
"Kampala",20.79
"Albuquerque",9.12
"Tamanrasset",21.67
"FloresPetén",28.26
"Palermo",30.17
"Kolkata",38.88
"Johannesburg",19.07
"Assab",35.90
"Chihuahua",15.40
"Vancouver",0.70
"Anadyr",-15.55
"Omaha",20.17
"Nassau",12.81
"Fianarantsoa",21.73
"Bangkok",34.40
"Blantyre",16.19
"Tijuana",9.61
"MexicoCity",23.31
"Bergen",11.41
"Kinshasa",11.92
"Hamilton",-3.80
"Moncton",-8.53
"HatYai",6.72
"Lusaka",31.21
"Yerevan",19.50
"Mexicali",15.32
"Darwin",21.50
"Guadalajara",8.24
"Paris",15.19
"Detroit",5.20
"Ngaoundéré",24.28
"Ulaanbaatar",-17.74
"Seoul",23.31
"Libreville",23.80
"Valletta",18.18
"Birao",40.25
"Kingston",13.09
"Frankfurt",5.67
"Mahajanga",19.82
"Napoli",30.58
"Novosibirsk",-10.44
"Nassau",30.58
"Edmonton",4.40
"Nashville",36.04
"Baghdad",18.53
"DaLat",24.23
"Kuopio",3.01
"ElPaso",13.34
"Novosibirsk",7.54
"PortSudan",34.75
"Bosaso",31.84
"Baku",10.49
"Gabès",41.23
"Baguio",10.29
"Brussels",16.72
"Pyongyang",16.77
"Detroit",6.73
"Heraklion",14.10
"Ouarzazate",25.06
"Pointe-Noire",41.40
"Mandalay",22.74
"Beijing",23.51
"İzmir",22.20
"Sapporo",0.57
"Vancouver",30.83
"Portland{OR}",13.78
"Jayapura",20.32
"Winnipeg",3.94
"Pontianak",32.04
"Toamasina",38.93
"Sacramento",20.29
"Lubumbashi",33.09
"Guangzhou",29.07
"LasVegas",34.54
"Canberra",1.04
"Heraklion",21.40
"Portland{OR}",18.68
"Chicago",21.99
"St.John's",9.22
"Vaduz",8.20
"Durban",32.79
"Naha",32.97
"Whitehorse",-3.98
"Sana'a",22.03
"LasPalmasdeGranCanaria",5.02
"SanJose",22.58
"Dushanbe",8.05
"Kandi",20.53
"Odesa",8.68
"NewOrleans",17.65
"Hamburg",-12.33
"Ouahigouya",40.17
"Algiers",15.74
"Nouadhibou",28.57
"DaresSalaam",28.24
"Tunis",33.10
"Naha",18.99
"Xi'an",16.87
"Antsiranana",23.21
"Yaoundé",21.01
"London",-6.12
"Boston",-1.72
"Belgrade",6.93
"AliceSprings",23.54
"London",16.91
"Edinburgh",12.92
"Kuopio",-8.40
"Sochi",3.19
"Gagnoa",25.37
"Lahore",47.04
"Bordeaux",-9.55
"Shanghai",8.98
"Chișinău",-0.94
"Naha",39.08
"Karonga",22.38
"Sacramento",-2.07
"Roseau",42.83
"Monaco",26.67
"Cairo",25.13
"Malabo",13.96
"SanSalvador",7.04
"Sarajevo",-3.02
"Aden",33.39
"Houston",21.26
"Philadelphia",2.05
"PortMoresby",32.49
"Rabat",36.02
"SanAntonio",20.00
"Winnipeg",-0.52
"Palembang",7.98
"Antsiranana",31.76
"Kuopio",6.87
"Asmara",8.60
"ZanzibarCity",49.52
"Singapore",34.71
"Mahajanga",29.67
"Medan",17.00
"Rome",10.54
"Yakutsk",-20.91
"Karonga",23.17
"Kankan",2.94
"Mexicali",13.86
"Harare",19.38
"Tauranga",30.68
"Phoenix",30.37
"Fresno",11.99
"Karonga",34.11
"Damascus",33.17
"Dolisie",9.14
"GeorgeTown",41.32
"Ljubljana",5.83
"Charlotte",4.87
"Ngaoundéré",25.60
"Alexandra",23.63
"Niamey",29.15
"Maun",31.71
"Guangzhou",25.67
"SaltLakeCity",0.29
"Tampa",23.86
"Surabaya",25.06
"Nashville",11.05
"PanamaCity",30.71
"Split",23.96
"HongKong",28.31
"Moncton",-6.76
"Baltimore",14.04
"Iqaluit",-8.12
"Seoul",22.91
"Madrid",5.81
"Upington",13.18
"Erbil",19.12
"Tijuana",29.93
"Palermo",16.09
"Bosaso",41.97
"Tirana",20.16
"Nouakchott",19.63
"Dampier",46.33
"Dampier",36.58
"Kuopio",7.75
"Halifax",19.72
"Wrocław",26.60
"Bangui",40.54
"Marrakesh",0.22
"SanJose",13.13
"NewOrleans",25.59
"Bosaso",60.34
"Kano",30.67
"Fresno",15.66
"Assab",33.45
"Bamako",25.10
"ElPaso",25.97
"Kuopio",1.22
"Burnie",18.18
"SanJosé",28.92
"Garissa",22.74
"Assab",24.04
"Skopje",19.21
"Mek'ele",31.42
"TelAviv",17.04
"Vienna",13.77
"Milan",8.57
"Hargeisa",28.03
"Baguio",20.72
"Houston",25.95
"Seattle",15.06
"Madrid",25.92
"Chihuahua",25.30
"Erbil",34.93
"Melbourne",14.88
"Tripoli",22.48
"N'Djamena",45.76
"Bilbao",14.94
"Tijuana",12.96
"OklahomaCity",12.64
"Wellington",24.37
"Valletta",15.69
"Gaborone",24.28
"CapeTown",7.81
"Baltimore",32.10
"CaboSanLucas",31.58
"Palembang",22.99
"Montreal",9.15
"Fresno",14.55
"Milan",7.88
"Manila",26.03
"Kyiv",7.20
"Bosaso",29.23
"Berlin",2.51
"Monterrey",23.27
"Antananarivo",7.72
"Bridgetown",20.40
"Djibouti",19.31
"PortVila",6.87
"Bulawayo",29.49
"Taipei",27.15
"Naha",11.79
"Colombo",21.03
"Karonga",30.20
"Jayapura",29.01
"Fianarantsoa",13.43
"Sokoto",33.97
"NewDelhi",41.51
"Beirut",34.41
"Baltimore",16.62
"Havana",32.34
"Changsha",15.06
"Split",18.90
"Abha",3.30
"Conakry",38.51
"Dushanbe",2.87
"Tromsø",7.13
"ZanzibarCity",9.80
"Changsha",-5.21
"Sofia",3.28
"Seville",25.10
"Manama",13.41
"Timbuktu",30.96
"Ouahigouya",36.24
"Bishkek",2.67
"Tbilisi",21.35
"Lubumbashi",15.58
"KualaLumpur",16.32
"Baghdad",26.64
"Sana'a",8.19
"TelAviv",20.16
"Melbourne",21.85
"Yakutsk",-9.29
"Port-Gentil",17.80
"Atlanta",20.42
"Gabès",18.35
"Perth",9.93
"Bata",32.50
"Conakry",16.40
"Batumi",9.52
"Damascus",18.76
"Maputo",14.42
"Harbin",18.35
"SantoDomingo",35.80
"Veracruz",-10.82
"St.John's",5.61
"Riga",15.48
"Bangkok",20.19
"Livingstone",1.28
"Lahore",10.86
"Riyadh",26.27
"Baguio",14.82
"Erzurum",16.42
"Makassar",21.64
"Birao",30.88
"Kampala",14.08
"Yinchuan",7.69
"Kampala",22.74
"SanFrancisco",27.84
"Saskatoon",5.50
"Seville",26.04
"Gangtok",15.32
"Medan",36.04
"Portland{OR}",8.65
"Sokoto",23.13
"Tunis",4.31
"AddisAbaba",4.30
"Monaco",36.69
"Sokoto",42.18
"NakhonRatchasima",41.30
"Guadalajara",28.14
"Edinburgh",11.97
"Warsaw",14.44
"Valletta",34.63
"Brussels",7.10
"Tallinn",-2.48
"Rome",5.54
"Amsterdam",20.17
"Kuopio",8.16
"Belgrade",8.14
"Fianarantsoa",17.49
"Port-Gentil",26.03
"Durban",18.44
"Portland{OR}",24.77
"Muscat",28.45
"Tegucigalpa",8.16
"Rabat",3.01
"Ouahigouya",21.28
"DaNang",18.40
"Tamanrasset",16.70
"Bangkok",34.68
"Mzuzu",19.31
"Suva",32.94
"DaresSalaam",22.44
"Sana'a",9.31
"N'Djamena",27.24
"Edinburgh",4.76
"CityofSanMarino",0.49
"Harbin",-15.68
"GuatemalaCity",21.53
"Gaborone",41.77
"Memphis",5.57
"Hamilton",11.37
"Louisville",-0.58
"Dodoma",35.57
"Manama",34.11
"LosAngeles",23.43
"Singapore",25.12
"Vaduz",13.99
"Wichita",6.74
"CityofSanMarino",-4.16
"Calgary",-7.16
"Seattle",10.87
"Philadelphia",30.93
"Rangpur",19.04
"Bratislava",23.63
"Malabo",25.15
"GeorgeTown",18.89
"London",13.06
"Antsiranana",31.24
"Mombasa",28.33
"Naha",19.67
"Podgorica",1.29
"Suva",24.68
"Copenhagen",9.32
"Toluca",30.43
"Beirut",22.33
"CaboSanLucas",17.57
"Hargeisa",15.13
"Philadelphia",10.07
"Surabaya",12.12
"OklahomaCity",-0.70
"Bloemfontein",2.15
"Kandi",26.51
"Hanoi",12.19
"Nairobi",22.43
"Thessaloniki",13.74
"DaNang",33.35
"Dakar",29.03
"SanFrancisco",-8.52
"Minneapolis",-7.26
"Mandalay",29.26
"Bangkok",15.41
"Zagreb",20.94
"Yakutsk",-16.33
"Auckland",12.04
"Dili",11.68
"Denpasar",27.49
"Manama",23.24
"SanJose",13.14
"Xi'an",22.88
"Karonga",12.36
"Napier",26.34
"Ifrane",7.27
"Hamburg",-0.60
"Bissau",30.89
"Nassau",11.98
"Atlanta",27.95
"Shanghai",20.35
"Denver",16.20
"Vilnius",1.04
"Hamburg",14.24
"Nuuk",-3.90
"Antsiranana",47.56
"Alexandra",28.74
"Marseille",32.29
"Ashgabat",1.44
"Gaborone",24.32
"Yakutsk",-12.59
"ZanzibarCity",17.32
"Alexandria",27.35
"Bouaké",25.22
"Garissa",15.08
"Tabriz",5.46
"Austin",3.68
"Albuquerque",13.93
"Bishkek",22.58
"Lusaka",26.97
"Ürümqi",0.45
"Jakarta",30.08
"Hiroshima",29.43
"Zürich",12.21
"KuwaitCity",26.02
"Ahvaz",31.49
"Seville",23.54
"Mahajanga",21.64
"Fianarantsoa",10.13
"Taipei",28.94
"Xi'an",-1.65
"Pointe-Noire",34.26
"Tegucigalpa",5.38
"Chittagong",35.41
"Durban",29.84
"Halifax",-8.79
"Petropavlovsk-Kamchatsky",-10.75
"Asmara",4.46
"Naha",13.06
"Halifax",0.30
"Rabat",29.11
"Mandalay",28.10
"Tbilisi",7.53
"Cotonou",8.85
"Fairbanks",-11.23
"Dolisie",5.26
"Garoua",43.68
"Sydney",8.45
"KansasCity",7.82
"Asmara",10.04
"Singapore",24.54
"Philadelphia",17.25
"Fairbanks",13.53
"Dallas",29.61
"Gagnoa",22.08
"NewYorkCity",14.99
"Fianarantsoa",17.84
"Sokoto",1.00
"LaPaz",25.17
"PalmSprings",16.81
"Guangzhou",32.01
"Abéché",33.57
"Livingstone",22.69
"Dublin",-5.63
"Dushanbe",16.18
"Mek'ele",22.92
"MexicoCity",11.65
"Upington",25.04
"Ndola",15.75
"Ghanzi",21.89
"Dubai",42.16
"Praia",24.00
"Halifax",2.49
"SanFrancisco",9.42
"Ouagadougou",21.62
"Asmara",13.91
"Perth",38.05
"Bujumbura",27.17
"Karonga",44.04
"Kingston",22.03
"NakhonRatchasima",25.11
"Abidjan",21.40
"Guadalajara",29.03
"Porto",13.89
"Miami",31.16
"Belgrade",2.08
"SaintPetersburg",2.07
"Petropavlovsk-Kamchatsky",13.79
"Chihuahua",9.56
"Edinburgh",3.66
"Nairobi",6.82
"Brazzaville",29.50
"Montreal",2.60
"Ndola",-2.17
"Boise",11.90
"Makassar",18.79
"Belgrade",2.66
"Sapporo",27.78
"Bosaso",28.71
"Ngaoundéré",18.41
"Tunis",17.28
"Bloemfontein",32.42
"Barcelona",9.84
"Managua",17.86
"Palembang",41.15
"Oulu",9.09
"Rome",18.91
"SaintPetersburg",15.18
"Johannesburg",17.95
"Bulawayo",6.56
"Cotonou",33.44
"Yakutsk",-17.64
"Heraklion",36.82
"Skopje",14.10
"SanJuan",15.71
"Tehran",26.59
"Copenhagen",4.96
